artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,owner,playlist_name,user
Prateek Kuhad,Raat Raazi,Yeh Pal,51Gk1czQl7NjX0jHwawO1G,0.752,0.204,2,-15.955,1,0.0371,0.102,0.109,0.38,117.997,247689,4,Miheer Diwan,LT playlist,Miheer Diwan 
Short Round,With Friends Like These,Autumn,7k1QbUdmLRWiZ7NEyAGZYz,0.503,0.404,2,-8.931,1,0.0274,1.48e-05,0.197,0.302,93.886,248258,4,Miheer Diwan,LT playlist,Miheer Diwan 
Sabu,Rest,Rest,0PKiozbcnD19iLJwDOR3gM,0.441,0.133,4,-18.994,0,0.0418,0.0668,0.142,0.172,143.876,264096,3,Miheer Diwan,LT playlist,Miheer Diwan 
Prateek Kuhad,cold/mess,100 words,5tJqtSvAfTJkMrV4Wst4Le,0.518,0.44,3,-14.536,1,0.034,0.457,0.111,0.575,76.154,210420,4,Miheer Diwan,LT playlist,Miheer Diwan 
Prateek Kuhad,cold/mess,for your time,2qI0dxrLFzm5oCgjiYc265,0.578,0.723,6,-5.575,1,0.036,0.000137,0.334,0.631,130.997,186873,4,Miheer Diwan,LT playlist,Miheer Diwan 
Prateek Kuhad,In Tokens & Charms,Into the Night,10E5TKV85yghlty5rzMLCc,0.847,0.489,10,-7.926,1,0.0868,0.0,0.071,0.839,120.018,183228,4,Miheer Diwan,LT playlist,Miheer Diwan 
Raghav Meattle,City Life - Single,City Life,2jfLNlyUpxhFkoo1lJjiL3,0.647,0.45,4,-12.358,1,0.0339,6.89e-05,0.143,0.339,94.962,160844,4,Miheer Diwan,LT playlist,Miheer Diwan 
Ali Sethi,Chandni Raat - Single,Chandni Raat,1Se9TChEPEDrIKkfKqKNR6,0.288,0.216,3,-7.632,1,0.0342,8.93e-05,0.141,0.456,180.001,225257,1,Miheer Diwan,LT playlist,Miheer Diwan 
Taba Chake,Bombay Dreams,Shaayad,669PEr8I3wOswY8BANBpdh,0.606,0.472,8,-8.525,1,0.0307,1.11e-05,0.114,0.439,94.972,208000,4,Miheer Diwan,LT playlist,Miheer Diwan 
Taba Chake,Bombay Dreams,Aao Chalein,4LX8OArGCZ3hS0imHepe83,0.705,0.639,10,-7.367,1,0.0834,0.0298,0.222,0.825,127.502,185305,4,Miheer Diwan,LT playlist,Miheer Diwan 
Taba Chake,Bombay Dreams,Walk With Me,3sZOt6h6Qq9aqtLbE6UMG7,0.71,0.316,10,-9.513,1,0.0663,0.000335,0.0789,0.655,81.408,170012,4,Miheer Diwan,LT playlist,Miheer Diwan 
Taba Chake,Bombay Dreams,My Other Side,22kfxo7JTeqXbmjql43TIi,0.575,0.242,0,-10.316,1,0.0431,0.0134,0.0868,0.454,108.032,219000,3,Miheer Diwan,LT playlist,Miheer Diwan 
Nilotpal Bora,Tripling: Season 2 (Music from Tvf Original Series),Patang,0LnlTTgv5253a2I287jiuq,0.295,0.305,7,-7.769,1,0.0306,5.94e-05,0.104,0.244,127.054,285450,3,Miheer Diwan,LT playlist,Miheer Diwan 
Nilotpal Bora,Tripling: Season 2 (Music from Tvf Original Series),Rasta Jahaan Le Chale,5giETs7WBuIGyadCPo5Qvp,0.613,0.689,0,-6.457,1,0.0341,0.00024,0.0932,0.406,97.985,185510,4,Miheer Diwan,LT playlist,Miheer Diwan 
