artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,owner,playlist_name,user
Alina Baraz,The Color Of You,Floating (feat. Khalid),2vLWF4yFhTHQZVwrPTjH1s,0.66,0.447,1,-9.026,0,0.0482,2.15e-06,0.11,0.578,84.95,174490,4,Gabrielle Cabebe,Vibes,Gabrielle Cabebe
Alina Baraz,The Color Of You,Electric (feat. Khalid),2mj7x99sNUsVHPBRK51zlG,0.599,0.396,10,-10.489,0,0.0392,2.19e-05,0.102,0.134,111.072,246327,4,Gabrielle Cabebe,Vibes,Gabrielle Cabebe
PREP,Don't Look Back,Don't Look Back,4Fhlg7UFKHbvBZgsHu6K89,0.736,0.421,0,-9.469,0,0.05,0.00262,0.0875,0.496,75.013,271800,4,Gabrielle Cabebe,Vibes,Gabrielle Cabebe
Mac Ayres,Drive Slow,Easy,58dSdjfEYNSxte1aNVxuNf,0.722,0.282,5,-7.484,1,0.106,0.00557,0.147,0.217,91.367,314358,4,Gabrielle Cabebe,Vibes,Gabrielle Cabebe
The Internet,Ego Death,Under Control,2kBHv0gFA2iheTUXmPB9e1,0.706,0.714,7,-6.134,1,0.061,0.0111,0.185,0.503,98.003,244293,4,Gabrielle Cabebe,Vibes,Gabrielle Cabebe
DAISY,HAVE A SNACK,YOU REMIND ME OF NO ONE,2nK3ScNvIelFrhOjZIpysb,0.512,0.52,1,-7.902,0,0.0478,0.0,0.111,0.209,123.993,221973,4,Gabrielle Cabebe,Vibes,Gabrielle Cabebe
keshi,SOMEBODY,SOMEBODY,0HeiYo9WwMT8ujirrWzarf,0.649,0.461,8,-8.401,1,0.0449,0.0,0.108,0.485,141.102,164663,4,Gabrielle Cabebe,Vibes,Gabrielle Cabebe
Logic,Supermarket (Soundtrack),Can I Kick It,5JDwLHI2YUkFSFSn4g5pGd,0.789,0.774,2,-4.415,1,0.0614,0.00122,0.298,0.488,100.077,201547,4,Gabrielle Cabebe,Vibes,Gabrielle Cabebe
"Grover Washington, Jr.",Anthology,Just the Two of Us (feat. Bill Withers),1ko2lVN0vKGUl9zrU0qSlT,0.749,0.497,10,-12.609,0,0.105,0.0499,0.0504,0.585,95.818,438493,4,Gabrielle Cabebe,Vibes,Gabrielle Cabebe
Blu & Exile,Give Me My Flowers While I Can Still Smell Them,O Heaven,0S4YysfsVExB7oX0tairoB,0.492,0.747,8,-6.606,0,0.135,1.72e-06,0.361,0.62,90.219,199879,4,Gabrielle Cabebe,Vibes,Gabrielle Cabebe
Jenevieve,Division,Résumé,2K2kujL7erU8ItCd2Tv5lh,0.82,0.447,0,-7.686,1,0.085,4.1e-05,0.0583,0.661,149.98,180357,4,Gabrielle Cabebe,Vibes,Gabrielle Cabebe
